,nome,codigo,descricao
27308,BUPIVACAINA+GLICOSE 4ML,30039071,"Medicamento contendo terfenadina/talniflumato, etc, exceto em doses"
27314,CODEIN 30mg Com. 3bl. X 10 (COM VENDA),30044940,"Codeína ou seus sais, apresentados em doses (incluindo os destinados a serem administrados por via percutânea) ou acondicionados para venda a retalho"
27350,Agarose LE Analytical Grade,39139019,"Outros derivados químicos da borracha natural, em formas primárias"
27357,FREEZER HORIZONTAL 2 DOORS 540L 127V BR,84183000,"Congeladores (freezers) horizontais tipo arca, de capacidade não superior a 800 litros"
27409,4067- PLUG ELETRONICO,90259090,Partes e acessórios de densímetros e outros instrumentos
27418,A-0902-16(01LT) AGUA DESMINERALIZADA,28539019,"Outros fosfetos, de constituição química definida ou não"
27430,STP DIESEL FUEL INJECTOR TREATMENT 236ML,38112190,"Outs.aditivos cont.óleo de petróleo, etc.p/óleos lubrif."
27577,PAMERGAN 25mg Com. Rev. 20bl.X10,30049075,"Medicamento contendo enantato de flufenazina, etc, em doses"
27926,HORTIFRUTICOLAS - FEIJAO VERDE,7082000,"Feijões (vigna, phaseolus spp) frescos ou refrigerados"
27957,"MANUAL GUIA PARA ESTUDANTE ESTRANGEIRO. TAMANHO 15X23, CAPA POL",49059900,"Outras obras cartográficas, impressas"
28073,TELHA FIBROTEX 6MM 2.44X1.10,68114000,"Obras de fibrocimento, cimento-celulose ou produtos semelhantes, que contenham amianto"
28089,FERRAM PASTA TERMICA IMPLASTEC PRATA 5G,29319029,Outros compostos organossilícicos
28107,PEIXE TAMBAQUI,3028944,Tambaqui (Colossoma macropomum)
28120,OLEO CAIXA MARCHA,38151210,"Catalisadores em suporte, tendo como substância ativa um metal precioso ou um composto de metal precioso, em colméia cerâmica ou metálica para conversão catalítica de gases de escape de veículos"
28129,(FAP2829 ARL4161) FILTRO AR MOTOR FIAT (SEM GTIN),39100011,"Misturas de pre-polímeros lineares, etc.(silicone óleo)"
28155,VID MITSUBISHI PAJERO 11/ 5P VFA (A),70072100,"Vidros de segurança, formados por folhas contracoladas, de dimensões e formatos que permitam a sua aplicação em automóveis, veículos aéreos, barcos ou outros veículos"
28211,TUBO FLEX DN 3/4 POL X 1050 MM 2 X FGSP 3/4 BSP INOX,83071090,Outros tubos flexíveis de ferro ou aço
28242,SUPORTE AMORTECEDOR,83024100,"Outras guarnições, ferragens e artigos semelhantes, para construções, de mteais comuns"
28310,"ACESSORIOS BANHEIRO, MAT METAL CROMADO, COMPONENTES PORTA PAPEL/SABONETEIRA / 2 PORTA TOALHA /CABIDE",73249000,"Outros artefatos de higiene e toucador, de ferro ou aço,  incluindo as partes"
28312,"SUPER DESENGRIPANTE AEROSOL, PRODUZIDO COM COMPONENTES DE ALTA QUALIDADE QUE GARANTEM PRATICO E FACIL USO, EMBALADO EM F",27079990,Outros óleos e produtos da destilação do alcatrão de hulha
28361,DESENTUPIDOR DE PIA,70134290,"Outros objetos de vidro para serviço de mesa/cozinha, dilatação não superior a 5x10-6 kelvin"
28363,ESPANADOR DE PO 40 CM DE PENA,67010000,"Peles e outras partes de aves, com as suas penas ou penugem, penas, partes de penas, penugem e artefatos destas matérias, exceto os produtos da posição 05.05, bem como os cálamos e outros canos de penas, trabalhados"
28398,GEL A BASE DE AGURA,30063019,"Outras preparações opacificantes, para exames radiológicos"
28439,FITA ADESIVA 45X40 3M TRANSPARENTE,39199020,"Outras chapas, folhas, tiras, fitas, películas e outras formas planas, auto-adesivas, de plásticos, mesmo em rolos, de poli(cloreto de vinila)"
28498,SULFATO DE FERRO II OSO (7H2O) PA 250GR,28332920,Sulfato de lítio
28690,(005 / 056) MALHA FITA DESSOLDADORA 2MM,38109000,"Outros fluxos/preparações auxiliares/varetas, para soldar, etc."
28693,"(008 / 130) ROLO DE SOLDA - 0,5MM 63X37 - 500G",85152900,Outras máquinas e aparelhos para soldar metais por resistência
28707,LONGARINA FLEX T-24 - 3125X24X32MM - BRANCO,72162200,"Perfis de ferro ou aço não ligado, em T, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80 mm"
28710,RODA FORRO FLEX T-24 3050X24X24 MM - BRANCO,72162100,"Perfis de ferro ou aço não ligado, em L, simplesmente laminados, estirados ou extrudados, a quente, de altura inferior a 80 mm"
28759,TESTE IMUNOCROMATOGRAFICO DENGUE  NS1 - (KIT COM 25 TESTES),39269010,Arruelas (anilhas) de plásticos
28760,ESTACAO DE SOLDA ANALOGICA 60 WTS HK-936 B ESTACAO DE SOLDA ANALOGICA 320W HK936A 220V,85151900,Outras máquinas e aparelhos para soldadura forte ou fraca
28761,FLANGEADOR P/ CANO 3/16 X 5/8,82076000,"Ferramentas de mandrilar ou de brochar, de metais comuns"
28771,Liga Metal Ni-Cr C/250gr Fit Cast-Sb S/berilio 4.303 Talmax,81122900,Obras e outros produtos do cromo
28782,Pino Fibra Vidro Kit C/30un +3 Brocas +Gabarito Reforpost 720 Angelus,90212900,Outros artigos e aparelhos de prótese dentária
28784,Acrilico Auto Provisorio 66 C/25gr +30ml Dencor Classico (k),39061000,"Polimetacrilato de metila, em forma primária"
28795,Kit de Broca Aco Multilaminadas CA C/6un Multiset NTI MK Life,90184912,"Brocas para odontologia, de aço-vanádio"
28801,Anel de Silicone 5 Com Base 44X60 120g 306 Ogp,39042200,"Policloreto de vinila, plastificado, em forma primária"
28808,Verniz com Fluor 5% Kit C/10ml Verniz +10ml Solvente Fluorniz Sswhite,32089029,"Vernizes de outros polímeros sintéticos, etc, dispersos/dissolvidos em meio não aquoso"
28819,"Banda Matriz Aco 0,05x5mmx50cm C/1un Maquira",72202090,"Outros produtos laminados planos de aço inoxidável, de largura inferior a 600 mm, simplesmente laminados a frio"
28821,Condicionador Aci. Porcelana 10% Gel Fluoridrico Condac FGM,28092019,Outros ácidos fosfóricos
28823,Roda de Feltro 08/12mm +Mandril Diamond Flex C/24un FGM,56022100,"Outros feltros, não impregnados, nem revestidos, nem recobertos, nem estratificados, de lã ou de pelos finos"
28923,SULFATO DE POLIMIXINA B - POLIMIXINA 500MU 5FA - EUROFARMA,30042079,"Outros medicamentos contendo polipeptideos/derivados, em doses"
28925,POLIETILENOGLICOL 4000 USP SYNTH,34042010,Ceras artificiais de poli(oxietileno) (polietilenoglicol)
28927,"ETER ETILICO (SULFURICO,DIETILICO)PA ACS Q.MODERNA(113342",29091100,Éter dietílico (óxido de dietila)
29004,OVO DE GALINHA,4070011,"Ovos de galinha, para incubação"
29005,BISCOITO DE AGUA E SAL DE 300G,19053010,"Bolachas e biscoitos, adicionados de edulcorantes"
29007,LINGUICA TIPO PAIO,2031900,"Outras carnes de suíno, frescas ou refrigeradas"
29011,AZEITONA VERDE COM CAROCO,7112010,Azeitonas conservadas com água salgada
29014,COCO RALADO,8011110,"Cocos secos, sem casca, mesmo ralados"
29017,FARINHA DE TRIGO DE 50 KG,3051000,"Farinhas, pós e 'pellets' de peixes, para alimentação humana"
29029,ACFRAO,9102000,Açafrão
29299,HWIC-2T,85176248,"Outros roteadores digitais, em redes com ou sem fio, com velocidade de interface serial de pelo menos 4 Mbits/s, próprios para interconexão de redes locais com protocolos distintos"
29300,HD Externo capacidade: 500 Gb,8542329,Sem descrição
29323,PIZZA DE FRANGO,16023220,"Preparações e conservas de galos e galinhas, com conteúdo de carne ou de miudezas superior ou igual a 57 %, em peso, cozidas"
29364,"INVERSOR DE FREQ 3,5A 200 240V",85044050,"Conversores eletrônicos de frequência, para variação de velocidade de motores elétricos"
29375,Nobilis ND C2 - 2500ds,30023070,"Vacina veterinária contra as seguintes enfermidades: de Newcastle, a vírus vivo ou vírus inativo; de Gumboro, a vírus vivo ou vírus inativo; bronquite, a vírus vivo ou vírus inativo; difteroviruela, a vírus vivo; etc"
29395,Chicote (Conexão Jiga produto),90292010,Indicadores de velocidade e tacômetros
29460,OLEO LUBRIFICANTE RIMULA R3 EXTRA 15W40 C 14 SHELL,85043221,"Transformadores elétricos, de potência superior a 3 kVA, para frequências inferiores ou iguais a 60 Hz"
29542,LEITE DE CABRA,4014010,"Leite, com um teor, em peso, de matérias gordas, superior a 6 %, mas não superior a 10 %, não concentrados nem adicionados de açúcar ou de outros edulcorantes"
29645,CORRETIVO LIQUIDO MATERIAL BASE D'ÁGUA SECAGEM RÁPIDA APLICAÇÃO PAPEL COMUM,38249925,"Misturas de ésteres dimetílicos dos ácidos adípico, glutárico e succínico; misturas de ácidos dibásicos de C11 e C12; ácidos naftênicos, seus sais insolúveis em água e seus ésteres"
29660,"COLHER DESCARTAVEL, MATERIAL POLIESTIRENO, APLICAÇÃO SOBREMESA",82159100,"Colher, garfo, concha, etc, de metais comuns, prateado/dourado/platinado"
29693,GEL P/ ULTRASOM/ECG    100GR,30069190,Outros equipamentos identificados para uso em ostomia
29727,PORCA CASTELO DO  MOTOR,84833029,Outros bronzes
29729,VALVULA ADMISSAO,84099114,"Válvulas de admissão ou de escape, para motores de explosão"
29784,AMPLIFICADOR DE SOM - MARCA FRAHM - MODELO GR 5500 APP,85437019,Outros amplificadores de radiofrequência
29791,ALMOFADA CARIMBO 3 AZ.,96122000,Almofadas de carimbo
29792,PRISMA ACRILICO 30CMX10CMX2MM TRANSPARENTE,39203000,"Chapas, etc, de polímeros de estireno, sem suporte, não reforçadas, etc"
29838,Tinta Spray Colorgin Amarelo Arte Urbana Ref 915,32082019,Outras tintas à base de polímeros acrílicos ou vinílicos
29841,REGUA PLASTICA TRANSPARENTE 50CM,96089990,"Estiletes para duplicadores, porta-lápis e artigos semelhantes"
29889,CARNE DE HAMBURGUER,16029000,"Outras preparações alimentícias e conservas, de carnes, miudezas, incluindo as preparações de sangue de quaisquer animais"
29908,FERMENTO EM PO QUIMICO 250G,21023000,"Pós para levedar, preparados"
29910,GORDURA VEGETAL 500G,15162000,Gorduras e óleos vegetais e respectivas frações
29919,AVEIA 200GR,11029000,Farinha de outros cereais
29944,OVOS  GALINHA BRANCO,4089100,"Ovos de aves, sem casca, secos"
29956,AMOSTRA DE FRANGO PARA ANALISE,2071100,"Carnes de galos/galinhas, não cortadas em pedaços, frescas/refrigeradas"
29980,FERRO SOLDA 70W,85151100,Ferros e pistolas para soldadura forte ou fraca
30029,"ACIDO 6-HIDROXI-2,5,7,8- TETRAMETILCROMA",29329999,Outros compostos heterocíclicos de heteroátomos de oxigênio
30065,APTAMIL SEM LACTOSE 400 G - DANONE BABY,19011010,"Leite modificado, para alimentação de crianças, acondicionadas para venda a retalho"
30066,"CARNE SUINA IN NATURA, TIPO CORTE PERNIL",2032200,"Pernas, pás e pedaços não desossados de suíno, congelados"
30069,"CARNE BOVINA IN NATURA, TIPO FIGADO",2062200,"Fígados de bovino, congelados"
30073,"501224 - TELA, MATERIAL POLIETILENO ALTA DENSIDADE, LARGURA 3 M, COR PRETA, APLICACAOSOMBREAMENTO",54077200,"Outros tecidos, que contenham pelo menos 85 %, em peso, de filamentos sintéticos, tintos"
30076,BLACKMAGIC ATEM MINI PRO,85437039,Outras máquinas e aparelhos auxiliares para vídeo
30098,ACRILAMIDA PUREX -25g [79-06-1],29241931,Acrilamida
30147,ACIDO BENZOICO,29163110,Ácido benzóico
30150,PERSIANA VERTICAL BLACKOUT,76169003,Sem descrição
30198,"POLTRONA FIXA TIPO DIRETOR COM BRACOS CORSA, REVESTIDA EM TECIDO VERDE ESCURO COM PES EM 'S' MARCA: PACHECOFLEX",94017100,"Assentos estofados, com armação de metal"
30209,TENDA SANFONADA 3X3 BRANCA PERSONALIZADA,63062990,"Tendas, de outras matérias têxteis"
30242,SECADOR,85163100,"Secadores de cabelo, eletrotérmicos, uso doméstico"
30243,"PORTA VIDRO BLINDEX 2,10 X 0,95  LOGOTIPO 0,30X 0,40",70072900,"Outros vidros de segurança, de folhas contracoladas"
30248,AZOCASEINA,35019019,Outros caseinatos e derivados das caseínas
30287,ROL RODA DT UNO PALIO SIENA 1 0  1 5  C ABS LD,84013000,"Elementos combustíveis (cartuchos) não irradiados, para reatores nucleares"
30318,RIBBONS P/ IMPRESSORA / PN 45000 C. 250 IMP - Fargo,59039000,"Tecidos impregnados, revestidos, recobertos ou estratificados, com outros plásticos"
30346,TAMPO POLIDO E LUSTRADO 300 X 60 C/ACAB. PAREDE ALTURA DE 10CM C/CUBA 56 X 34 AÇO INOX GRANITO CINZA CORUMBA ESP 3CM,25151210,"Mármores, simplesmente cortados a serra ou por outro meio, em blocos ou placas de forma quadrada ou retangular"
30355,SUCO 200ML CAJU,2021000,"Carcaças e meias-carcaças de bovino, congeladas"
30402,cloro 5lts,28011000,Cloro
30425,FENOL CRISTAL PA ACS (ACIDO FENICO) 1KG - CAS 108-95-2 (P.C),29071100,Fenol (hidroxibenzeno) e seus sais
30452,SACO VAZIO PLAST NOVO 60X90CM,63059000,Outros sacos para embalagem
30498,MASSA DE FIXAR VIDRO,37050010,"Fotomáscaras sobre vidro plano, positivas, próprias para gravação em pastilhas de silício (chips) para fabricação de microestruturas eletrônicas"
30502,PERSIANA VERTICAL DE PVC,74169003,Sem descrição
30528,BACT ALERT 3D 60,90275010,Colorímetros
30530,"MONITOR LED 18,5 AOC",85284921,"Monitores de vídeo, policromáticos, com dispositivos de seleção de varredura (underscanning) e de retardo de sincronismo horizontal e vertical (H/V delay ou pulse cross)"
30548,"POLVILHO AZEDO PACOTE 500 GRAMAS, GUAPORE",11081400,Fécula de mandioca
30579,"1-CLORO-2,4-DINITROBENZENO 97%",29049912,"1-Cloro-2,4-dinitrobenzeno"
30582,ACIDO 3-NITROPROPIONICO,29159090,"Outros ácidos monocarboxílicos acíclicos saturados, etc."
30583,CARTUCHO REATIVOEXTERNOGDE210X132X95MMCX150-500UN,48194000,"Outros sacos; bolsas e cartuchos, de papel ou cartão"
30603,"ZINCO PADRAO PARA AAS, TRACECERT",28342990,Outros nitratos
30606,D-PLUS-MELEZITOSE HIDRATADA,29400099,Outros éteres e ésteres de açúcares e seus sais
30607,FTALATO DE POTASSIO MONOBASICO,29173990,"Outros ácidos policarboxílicos aromáticos, etc."
30610,"SUCRALOSE, PADRAO SECUNDARIO FARMACEUTIC",29321400,Sucralose
30614,"ALCA DE INOCULACAO(NIQUEL-CROMO),COMPRIMENTO 10CM",71101990,"Platina, em outras formas semimanufaturadas"
30668,PLANTADEIRA ADUBADEIRA KRUPP 13AZ,84323110,"Semeadores-adubadores, de plantio direto"
30808,ADITIVO ORGANICO RADIADOR (500ML) VERDE,38112150,"Outras preparações contendo, pelo menos, um de quaisquer dos produtos compreendidos nos itens 3811.21.10, 3811.21.20, 3811.21.30 e 3811.21.40"
30820,AZEITE DE DENDÊ,15159090,"Outras gorduras e óleos vegetais, mesmo refinado"
30857,MOSTARDA,21033029,Outras mostardas preparadas
31018,Stargold Plus Cil T 10M3 .,28042100,Argônio (gases raros)
31088,PRATO,69111090,"Outros artigos para serviços de mesa/cozinha, de porcelana"
31111,CIMENTO TOCANTINS CPII 50KG,38244000,"Aditivos preparados para cimentos, argamassas ou concretos"
31228,"GAS R404A ONU3337/2.2 GR 10,90KG DUG",38247810,Preparações que contenham tetrafluoretano e pentafluoretano
31233,BATERIA LITIO CR2450 3V,85063010,"Pilhas e baterias de pilhas, de óxido de mercúrio, com volume exterior não superior a 300 cm3"
31260,LUPA TIPO BANCADA HL 500 5D S21L500,90138090,"Outros dispositivos, aparelhos e instrumentos ópticos"
31263,No Servico: 202100310244 1)Peca: FUNDO DE PALCO; 2)Material: lona fosca; 3)Quantidade: 01; 4)Unidade de medida: Metro;,73084000,"Material para andaimes, para armações ou para escoramentos, de ferro fundido, ferro ou aço"
31328,AMPOLA ABERTA,70101000,Ampolas de vidro próprias para transporte ou embalagem
31331,CONDICIONADOR PARA CABELO 5L,33051000,Xampus para os cabelos
31362,FRASCO VIDRO INCOLOR 4ML,70109090,"Outros garrafões, garrafas, frascos, etc, de vidro"
31390,DIV SANITARIA COM PERFIL,39252000,"Portas, janelas e seus caixilhos, alizares e soleiras, de plásticos"
31396,LAMINA BARBEAR,82122010,"Lâminas de barbear, de segurança, de metais comuns"
31477,HIPRAVIAR-B1/H120 Brasil 1000 ds*10 8,30023080,"Vacina veterinária combinada contra enfermidade Newcastle, Gumboro, etc"
31532,"Barra Redonda 1/2 (12,0mm) 6MT",72149910,"Barras de ferro ou aço não ligado, laminadas a quente, de seção circular"
31547,GENTOPEN,30041014,"Medicamento contendo penicilina g potássica, em doses"
31726,CHAVE PARA MANDRIL,84669340,"Partes e acessórios de máquinas-ferramentas para furar, fresar, etc, metais (máquinas da posição 84.59)"
31740,"METRONIDAZOL 250MG GENERICO PRATI, DONADUZZI",30049066,"Medicamento contendo ácido 2-(2-metil-3-cloroanilina) nicotínico, em doses"
31786,ARGILA ARGICAL 25 KG,25083000,Argilas refratárias
31798,KIT TECLADO E MOUSE PRETO HP,84713090,"Outras máquinas automáticas digitais para processamento de dados, portáteis, peso <= 10 kg, etc"
31863,JALECO BRANCO MANGA LONGA C/BOLSO TAM G,62019300,"Outros sobretudos, etc, de fibras sintéticas ou artificiais, de uso masculino"
32040,GLOBO ESFERICO  15 X 30  LEITOSO P/ ARANDELA SANTA TEREZINHA,70119000,"Outras ampolas/invólucros, abertos, de vidro, suas partes"
32043,RUBROMICIN 50MG/ML 60ML - PRATI DONADUZZI - Lote: 20I98C / 14/09/2022,30042021,"Medicamento contendo eritromicina ou seus sais, em doses"
32133,Buque de Flores,6031100,"Rosas e seus botões, cortados para buquês, ornamentais frescos"
32236,"SUNWAVE SCELL-H2000F43EZ32WA, INTEGRATED ENB, 48VDC, LTE RELEASE 12, 2X20W (43 DBM), 2 PORT, 2300MHZ-2400MHZ",85176199,Outros aparelhos transmissores com receptor incorporado
32341,BEBEDOURO INDUSTRIAL INOX 100L 127V KF10 KNOX,84186931,Unidades fornecedoras de água ou sucos
32400,CSR CAIXA 75M PRETA  ACUSTICA 4POL.40WRMS (UND),85182200,Alto-falantes (altifalantes) múltiplos montados no mesmo receptáculo
32437,"TERMOMETRO MAXIMA/MINIMA -10 A 50°C INDOOR/OUTDOOR USO EXCLUSIVO ESCOLAS, UNIVERSIDADES E LAB QUIM",90251190,"Outros termômetros e pirômetros, de líquido, leitura direta"
32515,Perneira Seguranca Zanel Raspa Fechamento Velcro,42034000,"Outros acessórios de vestuário, de couro natural ou reconstituído"
32519,Colchete Bacchi No08 CX 72UN,83081000,"Grampos, colchetes e ilhoses, de metais comuns, para vestuário, etc"
32553,Bobina de Papel Pardo Kraft Konig 120cmX125m 80g 12kg,48025599,"Outros papéis/cartões sem fibra obtida por processo mecânico, de peso igual ou superior a 40 g/m2, mas não superior a 150 g/m2, em rolos"
32585,SUPERFOSFATO SIMPLES,31021090,"Outra ureia, mesmo em solução aquosa"
32586,SULFATO DE AMONIA,31022100,Sulfato de amônio
32644,COMINHO,9093200,"Sementes de cominho, trituradas ou em pó"
32702,CUBA INOX 56 X 33 X 12CM,73241000,"Pias e lavatórios, de aços inoxidáveis"
32773,CHANTILY CREME 1KG,4014021,"Creme de leite UHT (Ultra High Temperature), com um teor, em peso, de matérias gordas, superior a 6 %, mas não superior a 10 %, não concentrados nem adicionados de açúcar ou de outros edulcorantes"
32815,"SACO PLASTICO LIXO, 50 LITROS BRANCO LEITOSO",48042100,"Papel Kraft para sacos de grande capacidade, cru, em rolos ou em folhas"
