codigo,nome,uf,indicador
9613799000166,10 REGIMENTO DE CAVALARIA MECANIZADO,MS,NÃO CONTRIBUINTE
3659166001931,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS RECURS,RO,NÃO CONTRIBUINTE
37088373000176,BASE ADMINISTRATIVA DO COMPLEXO DE SAUDE DO RIO DE JANEIRO R,RJ,NÃO CONTRIBUINTE
394460023605,PROCURADORIA DA FAZENDA NACIONAL DO ESTADO DO PARA,PA,NÃO CONTRIBUINTE
489828002360,MINISTERIO DO PLANEJAMENTO ORCAMENTO E GESTAO MP,BA,NÃO CONTRIBUINTE
59311004709,FUNDACAO NACIONAL DO INDIO,PB,NÃO CONTRIBUINTE
33663683000388,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO - HESFA,RJ,NÃO CONTRIBUINTE
10792928001262,IFAM - CAMPUS HUMAITA,AM,NÃO CONTRIBUINTE
394494014358,PENITENCIARIA FEDERAL EM MOSSORO - RN,RN,NÃO CONTRIBUINTE
7526983003088,FUNDO DE AMPARO AO TRABALHADOR,PR,CONTRIBUINTE ISENTO
10744098001893,INST.FED.EDUC.CIENC.TECNOL.CE.IFCE JAGUARIBE,CE,NÃO CONTRIBUINTE
24134488001503,UNIVERSIDADE FEDERAL DE PERNAMBUCO,PE,NÃO CONTRIBUINTE
9600122000274,COMANDO DO COMANDO MILITAR DO NORDESTE,PE,NÃO CONTRIBUINTE
394460023354,MINISTERIO DA FAZENDA,MA,NÃO CONTRIBUINTE
394460051722,PROCURADORIA SECCIONAL DA FAZENDA NAC. EM SANTAREM,PA,CONTRIBUINTE ISENTO
394460022382,MINISTERIO DA FAZENDA,CE,NÃO CONTRIBUINTE
394460022200,MINISTERIO DA FAZENDA,BA,NÃO CONTRIBUINTE
394460041689,MINISTERIO DA FAZENDA,RR,NÃO CONTRIBUINTE
9575090000202,23 BATALHAO DE CACADORES,CE,CONTRIBUINTE ISENTO
10784782001041,INSTIT.FED. DE EDUC. CIENCIA E TECNOLOGIA DE MT-CAMPUS JUINA,MT,NÃO CONTRIBUINTE
9648887000101,SETIMO GRUPO DE ARTILHARIA DE CAMPANHA,PE,NÃO CONTRIBUINTE
10742006000279,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO,TO,CONTRIBUINTE ICMS
396895003060,MINISTERIO DA AGRICULTURA PECUARIA E ABASTECIMENTO,SC,CONTRIBUINTE ISENTO
9559505000246,10 BATALHAO LOGISTICO,RS,CONTRIBUINTE ISENTO
10898596002510,MUSEU VILLA LOBOS - MVL,RJ,NÃO CONTRIBUINTE
10898596002358,INSTITUTO BRASILEIRO DE MUSEUS,RJ,CONTRIBUINTE ISENTO
394544020020,MINISTERIO DA SAUDE,TO,NÃO CONTRIBUINTE
10226490000100,PRIMEIRO BATALHAO DE POLICIA DO EXERCITO,RJ,NÃO CONTRIBUINTE
394452005598,35º BATALHAO DE INFANTARIA,BA,NÃO CONTRIBUINTE
9575593000270,3 CENTRO DE TELEMATICA DE AREA,SP,CONTRIBUINTE ISENTO
9582350000269,PARQUE REGIONAL DE MANUTENCAO3,RS,NÃO CONTRIBUINTE
10952708000368,INST.FED.DO RJ/CAMPUS VOLTA REDOND,RJ,CONTRIBUINTE ISENTO
18621825000199,UNIVERSIDADE FEDERAL DO CARIRI-UFCA,CE,CONTRIBUINTE ISENTO
394460012662,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM RIB.PRETO,SP,NÃO CONTRIBUINTE
10724903000330,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA BAIANO",BA,NÃO CONTRIBUINTE
394460000494,GERENCIA REGIONAL DE ADM.DO MF/AL,AL,NÃO CONTRIBUINTE
8829974002308,INST CHICO MENDES DE CONSERV DA BIODIVER,TO,NÃO CONTRIBUINTE
10637926000308,INST FED DO RSCAMPUS PORTO ALEGRE,RS,CONTRIBUINTE ISENTO
9602705000234,14 GRUPO DE ARTILHARIA DE CAMPANHA,MG,NÃO CONTRIBUINTE
15180714000368,UFBA - MATERNIDADE CLIMERIO DE OLIVEIRA,BA,NÃO CONTRIBUINTE
394544017827,MINISTERIO DA SAUDE - SUPERINTENDENCIA ESTADUAL DO MS/AP,AP,CONTRIBUINTE ISENTO
394452032722,4 DEPOSITO DE SUPRIMENTO,MG,NÃO CONTRIBUINTE
3510668000258,COLEGIO MILITAR DE JUIZ DE FORA,MG,NÃO CONTRIBUINTE
10729992000901,INSTITUTO FEDERAL SUL-RIO-GRANDENSE - IFSUL CAMPUS VENANCIO,RS,CONTRIBUINTE ISENTO
8829974000780,INSTITUTO CHICO MENDES DE CONSERVACAODA BIODIVERSIDADE,PB,NÃO CONTRIBUINTE
10735145003029,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO MARANHA,MA,NÃO CONTRIBUINTE
9590106000248,4 BATALHAO DE COMUNICACOES,PE,NÃO CONTRIBUINTE
9585986000183,9. BATALHAO DE SUPRIMENTO,MS,NÃO CONTRIBUINTE
9655599000257,COMANDO DA FRONTEIRA ACRE 4 BIS,AC,NÃO CONTRIBUINTE
10882594001641,INSTITUTO FEDERAL DE SAO PAULO - CAMPUS PIRACICABA,SP,NÃO CONTRIBUINTE
1678363000143,INST. NACIONAL DE ESTUDOS E PESQUISAS,DF,CONTRIBUINTE ISENTO
24134488003042,DIRET.CENTRO DE FILOSOFIA E C.HUMANAS - UFPE,PE,CONTRIBUINTE ISENTO
26474056000767,SUPERINTENDENCIA DO IPHAN RIO DE JANEIRO-RJ,RJ,NÃO CONTRIBUINTE
9621924000260,10  DEPOSITO DE SUPRIMENTO - (FILIAL),CE,NÃO CONTRIBUINTE
9583363000171,12 BATALHAO DE SUPRIMENTO,AM,CONTRIBUINTE ISENTO
394544002200,CENTRO NACIONAL DE PRIMATAS,PA,NÃO CONTRIBUINTE
9596556000248,COMANDO DA 2 BRIGADA DE CAVALARIA MECANIZADA (724),RS,NÃO CONTRIBUINTE
10830301000520,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SERTA",PE,NÃO CONTRIBUINTE
43711001204,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,SE,NÃO CONTRIBUINTE
26989350053660,SUPERINTENDENCIA ESTADUAL DE RORAIMA,RR,NÃO CONTRIBUINTE
8829974003614,INST CHICO MENDES DE CONSERV DA BIODIV,RN,NÃO CONTRIBUINTE
394536006684,MINISTERIO DAS RELACOES EXTERIORES,RS,NÃO CONTRIBUINTE
4892707001930,DNIT-DEPARTAMENTO NACIONAL DE INFRAEST DE TRANSPORTES,BA,NÃO CONTRIBUINTE
24134488002747,UNIVERSIDADE FEDERAL DE PERNAMBUCO,PE,NÃO CONTRIBUINTE
4822500000160,CENTRO DE TECNOLOGIA DA INFORMACAO RENATO ARCHER- CTI,SP,NÃO CONTRIBUINTE
26989350052698,FUNDACAO NACIONAL DE SAUDE,MS,NÃO CONTRIBUINTE
10637926000570,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO RIO GRA,RS,NÃO CONTRIBUINTE
10952708000449,INSTITUTO FEDERAL DO RIO DE JANEIRO./ CAMPUS NILOPOLIS,RJ,NÃO CONTRIBUINTE
9545602000280,17A BASE LOGISTICA,RO,CONTRIBUINTE ISENTO
10817343001098,"INSTITUTO FED DE EDUCACAO, CIENCIA E TECNOLOGIA DE RONDONIA",RO,CONTRIBUINTE ISENTO
10313835000236,22 DEPÓSITO DE SUPRIMENTO,SP,CONTRIBUINTE ISENTO
9632016000191,17 BATALHAO DE FRONTEIRA,MS,NÃO CONTRIBUINTE
26994558000123,ADVOCACIA GERAL DA UNIAO,DF,NÃO CONTRIBUINTE
394460013715,MINISTERIO DA ECONOMIA,PR,CONTRIBUINTE ISENTO
10784782001122,INST.FED.MATO GROSSO/C.C.N.PARECIS,MT,CONTRIBUINTE ISENTO
3659166000617,INSTITUTO BRASILEIRO DO MEIO AMBIENTE E DOS R NATURAIS,CE,NÃO CONTRIBUINTE
75101873001404,UNIVERSIDADE TEC FED DO PARANA- CAMPUS SANTA HELENA,PR,CONTRIBUINTE ISENTO
9571230000185,POLICLINICA MILITAR DE NITEROI,RJ,CONTRIBUINTE ISENTO
29406625001454,AGENCIA NACIONAL DE MINERACAO,RO,NÃO CONTRIBUINTE
10635424001077,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E,SC,NÃO CONTRIBUINTE
10015144000256,CENTRO DE EST.DE PES. R. FORTE DUQUE DE CAXIAS - C17,RJ,CONTRIBUINTE ISENTO
394460015920,SUPERITENDENCIA REGIONAL DA RECEITA FEDERAL DO BRASIL PRIM,DF,NÃO CONTRIBUINTE
9623258000208,HOSPITAL DE GUARNICAO DE TABATINGA,AM,NÃO CONTRIBUINTE
10626896001306,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DE MG,MG,NÃO CONTRIBUINTE
9633719000134,16 ESQUADRAO DE CAVALARIA MECANIZADO,PR,NÃO CONTRIBUINTE
394452047169,SECRETARIA GERAL DO EXERCITO,DF,NÃO CONTRIBUINTE
9561190000271,ACADEMIA MILITAR DAS AGULHAS NEGRAS - AMAN - (FILIAL),RJ,NÃO CONTRIBUINTE
10838653000874,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA,ES,CONTRIBUINTE ISENTO
24098477000705,HOSP UNIV LAURO WANDERLEY/UFPB,PB,NÃO CONTRIBUINTE
17217985005335,UNIVERSIDADE FEDERAL DE MINAS GERAIS,MG,CONTRIBUINTE ISENTO
394452053304,COMANDO DO EXERCITO,DF,NÃO CONTRIBUINTE
13802028000194,SUPERINTENDENCIA DO DESENVOLVIMENTO DO CENTRO-OESTE,DF,NÃO CONTRIBUINTE
394536001887,MINISTERIO DAS RELACOES EXTERIORES,RJ,CONTRIBUINTE ISENTO
8829974002723,ICMBIO - INSTITUTO CHICO MENDES,PE,CONTRIBUINTE ISENTO
10626896000504,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MINAS",MG,NÃO CONTRIBUINTE
394502011693,ESCOLA DE APRENDIZES MARINHEIROS DO CEARÁ,CE,NÃO CONTRIBUINTE
25944455000781,LAFIMPRO - UFV CAMPUS RIO PARANAIBA,MG,NÃO CONTRIBUINTE
10728444000797,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SERGI",SE,NÃO CONTRIBUINTE
10830301000600,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SERTA",PE,CONTRIBUINTE ISENTO
27136980000100,MINISTERIO DOS DIREITOS HUMANOS,DF,NÃO CONTRIBUINTE
375972001302,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,RS,NÃO CONTRIBUINTE
10284791000182,1 BATALHAO DE GUARDA,RJ,CONTRIBUINTE ISENTO
9613553000275,COUDELARIA DO RINCAO,RS,NÃO CONTRIBUINTE
9562477000135,16º BATALHÃO LOGÍSTICO,DF,CONTRIBUINTE ISENTO
9566807000241,21 GRUPO DE ARTILHARIA CAMPANHA,RJ,CONTRIBUINTE ISENTO
394460007588,DELEGACIA DA RFB EM PORTO VELHO,RO,NÃO CONTRIBUINTE
17217985001771,ESCOLA DE ARQUITETURA/UFMG,MG,CONTRIBUINTE ISENTO
10792928000967,IFAM- CAMPUS TABATINGA,AM,NÃO CONTRIBUINTE
11358294000144,3°REGIMENTO DE CARROS DE COMBATE,PR,CONTRIBUINTE ISENTO
394452011644,COMANDO DO EXERCITO,SP,NÃO CONTRIBUINTE
9517543000155,28º BATALHÃO LOGÍSTICO,MS,NÃO CONTRIBUINTE
10792928000614,IFAM - CAMPUS MANAUS DISTRITO INDUSTRIAL,AM,NÃO CONTRIBUINTE
9571694000272,COMANDO 14A BRIGADA DE INFANTARIA MOTORIZADA,SC,CONTRIBUINTE ISENTO
3659166002407,IBAMA - SUPERINTENDENCIA DE SAO PAULO/ SP(00601),SP,CONTRIBUINTE ISENTO
10194500000246,27 BATALHAO LOGISTICO,PR,NÃO CONTRIBUINTE
9586576000238,COMANDO DA 6 BRIGADA DE INFANTARIA BLINDADA,RS,NÃO CONTRIBUINTE
394544004172,DISTRITO SANITARIO ESPECIAL INDIGENA,PE,CONTRIBUINTE ISENTO
394460012239,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM PRES PRUDENTE,SP,NÃO CONTRIBUINTE
375972002023,SUPERINTED ESTADUAL DO PIAUI-INCRA/SR-24 - 03082,PI,CONTRIBUINTE ISENTO
9562143000242,34 BATALHAO DE INFANTARIA MOTORIZADO,PR,NÃO CONTRIBUINTE
59311005942,COORDENACAO REGIONAL INTERIOR SUL-SC,SC,NÃO CONTRIBUINTE
24464109000229,UNIVERSIDADE FEDERAL DE ALAGOAS,AL,NÃO CONTRIBUINTE
10830301000104,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO SERTAO,PE,NÃO CONTRIBUINTE
9667195000283,36 BATALHAO DE INFANTARIA MECANIZADO.,MG,NÃO CONTRIBUINTE
25648387000207,UNIVERSIDADE FEDERAL DE UBERLANDIA,MG,NÃO CONTRIBUINTE
375972001132,INST NAC DE COLON E REF AGRARIA,PR,NÃO CONTRIBUINTE
5756246000101,MINISTERIO DA CIDADANIA,DF,NÃO CONTRIBUINTE
75101873000190,UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA,PR,NÃO CONTRIBUINTE
9580252000292,CENTRO DE EMBARCACOES DO COM. MIL.DA AMAZONIA,AM,NÃO CONTRIBUINTE
10197253000231,CENTRO DE INSTRUCAO DE OPERACOES ESPECIAIS,RJ,NÃO CONTRIBUINTE
394544003524,MINISTERIO DA SAUDE,MT,NÃO CONTRIBUINTE
59311004113,COORDENACAO REGIONAL ALTO PURUS,AC,NÃO CONTRIBUINTE
375972001809,INSTITUTO NACIONAL DE COLONIZAÇAO E REFORMA AGRARIA/RN,RN,NÃO CONTRIBUINTE
26474056003359,IPHAN - INSTITUTO DO PATRIMONIO HISTORICO E ARTISTICO NACION,ES,NÃO CONTRIBUINTE
394502038621,BASE DE FUZILEIROS NAVAIS DA ILHA DO GOVERNADOR,RJ,NÃO CONTRIBUINTE
10727655000705,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO NORT",MG,CONTRIBUINTE ICMS
394460042812,GERÊNCIA REG. DE ADMINISTRAÇÃO DO ME - RONDÔNIA,RO,CONTRIBUINTE ISENTO
394460006930,INSPETORIA DA RECEITA FEDERAL EM PONTA PORA (3610),MS,NÃO CONTRIBUINTE
9635270000143,COMANDO DA 8 REGIAO MILITAR E 8 DIVISAO DO EXERCITO,PA,NÃO CONTRIBUINTE
9580957000200,1 REGIMENTO DE CAVALARIA MECANIZADO,RS,NÃO CONTRIBUINTE
10882594001056,IFSP - CAMPUS SAO JOAO DA BOA VISTA,SP,CONTRIBUINTE ISENTO
9559239000170,26 GRUPO DE ARTILHARIA DE CAMPANHA,PR,NÃO CONTRIBUINTE
9577042000164,47 BATALHAO DE INFANTARIA,MS,NÃO CONTRIBUINTE
9613736000100,COMANDO DE FRONTEIRA JURUÁ E 61 BIS,AC,NÃO CONTRIBUINTE
7552636000276,7 BATALHAO DE ENGENHARIA DE CONSTRUCAO,AC,CONTRIBUINTE ISENTO
394502054589,COMANDO DA MARINHA,RJ,NÃO CONTRIBUINTE
9622067000132,4 GRUPO DE ARTILHARIA ANTIAEREA - GAAE,MG,NÃO CONTRIBUINTE
29979036000221,GERENCIA EXECUTIVA DE MACEIO,AL,NÃO CONTRIBUINTE
9586718000186,5 BATALHAO DE ENG DE COMBATE BLINDADO,SC,NÃO CONTRIBUINTE
9562277000182,18 GRUPO DE ARTILHARIA DE CAMPANHA,MT,NÃO CONTRIBUINTE
10838653002060,INSTITUTO FEDERAL DO ESPIRITO SANTO CAMPUS MONTANHA,ES,CONTRIBUINTE ISENTO
10779511000964,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA FLUMINEN",RJ,NÃO CONTRIBUINTE
11402887001213,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE SANTA",SC,CONTRIBUINTE ISENTO
11402887000675,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E(977)",SC,CONTRIBUINTE ISENTO
10635424001409,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA CATARINEN,SC,NÃO CONTRIBUINTE
10729992001037,"INST FED DE EDUC, CIENCIA E TEC. SUL-RIO-GRAND - RS",RS,CONTRIBUINTE ISENTO
9589084000204,5 GRUPO DE ARTILHARIA DE CAMPANHAAP - 11650,PR,NÃO CONTRIBUINTE
9601166000138,3° REGIMENTO DE CAVALARIA DE GUARDA - REGIMENTO OSORIO,RS,NÃO CONTRIBUINTE
394429016538,COMANDO DA AERONAUTICA,SP,NÃO CONTRIBUINTE
394544019870,SUPERINTENDENCIA ESTADUAL DO MS/SP (005941-0),SP,NÃO CONTRIBUINTE
4053755000105,OBSERVATORIO NACIONAL,RJ,CONTRIBUINTE ISENTO
394429007890,PABR,DF,NÃO CONTRIBUINTE
26989350000973,FUNDAÇÃO NACIONAL DA SAUDE-FUNASA,CE,NÃO CONTRIBUINTE
9631719000103,A 15 COMPANHIA DE ENGENHARIA DE COMBATE MECANIZADA,PR,NÃO CONTRIBUINTE
394429004955,COMANDO DA AERONAUTICA,RJ,NÃO CONTRIBUINTE
38166000954,BANCO CENTRAL DO BRASIL,SP,NÃO CONTRIBUINTE
9579927000100,REGIMENTO DE CAVALARIA MECANIZADA,MS,NÃO CONTRIBUINTE
9608238000179,1 BATALHAO DE INFANTARIA MOTORIZADO (ESCOLA),RJ,CONTRIBUINTE ISENTO
1263896003422,"MINISTERIO DA CIENCIA, TECNOLOGIA E INOVACOES",ES,NÃO CONTRIBUINTE
8829974003029,INST CHICO MENDES DE CONSERV DA BIODIVER,AL,NÃO CONTRIBUINTE
9572399000230,29 GRUPO DE ARTILHARIA DE C. AUTO PROPULSADO,RS,NÃO CONTRIBUINTE
394460009360,MINISTERIO DA FAZENDA,BA,NÃO CONTRIBUINTE
10637926001622,IFRS - CAMPUS ALVORADA,RS,NÃO CONTRIBUINTE
394429011900,BASE AEREA DE PORTO VELHO,RO,CONTRIBUINTE ISENTO
394429022775,COMANDO DA AERONAUTICA,AM,NÃO CONTRIBUINTE
10744098002199,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO CEARA,CE,NÃO CONTRIBUINTE
31543958000233,BASE ADMINISTRATIVA DO CURADO,PE,CONTRIBUINTE ISENTO
394460047105,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM JUNDIAI,SP,NÃO CONTRIBUINTE
394445013939,MINISTERIO DA EDUCACAO,DF,NÃO CONTRIBUINTE
9579843000169,53 BATALHAO INFANTARIA DA SELVA,PA,NÃO CONTRIBUINTE
10635424000186,INSTITUTO FED. EDUCACAO CIENCIA E TECN. CATARINENS,SC,NÃO CONTRIBUINTE
10779511000611,INSTITUTO FEDERAL FLUMINENSE,RJ,NÃO CONTRIBUINTE
10300296000209,MUSEU HISTORICO DO EXERCITO E FORTE DE COPACABANA,RJ,NÃO CONTRIBUINTE
10806496000220,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI",PI,NÃO CONTRIBUINTE
10626896000849,INTISTUTO FEDERAL DE MINAS GERAIS CAMPOS BETIM,MG,NÃO CONTRIBUINTE
8829974002995,INST CHICO MENDES DE CONSERV DA BIODIVER,SE,NÃO CONTRIBUINTE
394502044516,FRAGATA RADEMAKER,RJ,NÃO CONTRIBUINTE
10784782000665,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO",MT,CONTRIBUINTE ISENTO
10763998001616,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PARA",PA,CONTRIBUINTE ISENTO
2313673000127,AGENCIA NACIONAL DO PETROLEO GAS NATURAL E BIOCOMBUSTIVEIS,DF,NÃO CONTRIBUINTE
394460023516,MINISTERIO DA FAZENDA,MS,NÃO CONTRIBUINTE
394460023435,MINISTERIO DA FAZENDA,MT,NÃO CONTRIBUINTE
394460024164,MINISTERIO DA FAZENDA,RS,NÃO CONTRIBUINTE
10806496000300,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO PIAUI",PI,NÃO CONTRIBUINTE
394544002390,MINISTERIO DA SAUDE,DF,CONTRIBUINTE ISENTO
7129796000126,CENTRO GESTOR OPERACIONAL DO SISTEMA DE PROTEÇÃO DA AMAZÔNIA,DF,NÃO CONTRIBUINTE
29507878000361,COMISSAO DE VALORES MOBILIARIOS,DF,CONTRIBUINTE ISENTO
662270000168,"INSTITUTO NACIONAL DE METROLOGIA , QUALIDADE E TECNOLOGIA",PR,CONTRIBUINTE ISENTO
394445027301,INSTITUTO NACIONAL DE EDUCACAO DE SURDOS- RJ - C223,RJ,CONTRIBUINTE ISENTO
33781055000992,FIOCRUZ BRASILIA,DF,NÃO CONTRIBUINTE
1612452000197,MINISTERIO DO DESENVOLVIMENTO AGRARIO,DF,NÃO CONTRIBUINTE
59311007481,FUNAI-FUNDAÇÃO NACIONAL DO INDIO,AM,CONTRIBUINTE ISENTO
29507878000280,COMISSAO DE VALORES MOBILIARIOS (CVM),SP,CONTRIBUINTE ISENTO
10728444000282,INST.FED.DO SERGIPE/CAMPUS SAO CRISTOVAO,SE,NÃO CONTRIBUINTE
33781055002189,FUNDACAO OSWALDO CRUZ-FIOCRUZ,AM,NÃO CONTRIBUINTE
9517543000236,28 BATALHAO LOGISTICO,MS,NÃO CONTRIBUINTE
375972000322,INSTITUTO NACIONAL DE COLONIZACAO E REFORMA AGRARIA,PA,NÃO CONTRIBUINTE
9625886000214,9 GRUPO DE ARTILHARIA DE CAMPANHA,MS,NÃO CONTRIBUINTE
9633335000200,COMANDO 12º REGIAO MILITAR,AM,CONTRIBUINTE ISENTO
10562575000151,HOSPITAL GERAL DE SALVADOR,BA,CONTRIBUINTE ISENTO
394429002154,COLEGIO TENENTE REGO BARROS,PA,NÃO CONTRIBUINTE
29979036034398,INSTITUTO NACIONAL DO SEGURO SOCIAL,SP,NÃO CONTRIBUINTE
10735145001328,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO MARAN",MA,NÃO CONTRIBUINTE
9622228000198,BATALHAO DE MANUTENCAO E SUPRIMENTO DE ARMAMENTO - C18,RJ,CONTRIBUINTE ISENTO
5457283000704,MINISTERIO DO TURISMO,DF,CONTRIBUINTE ISENTO
394460013049,DELEGACIA DA RECEITA FEDERAL DO BRASIL EM OSASCO,SP,NÃO CONTRIBUINTE
10735145000437,INST. FED. DO MARANHAO CAMPUS BACABAL,MA,CONTRIBUINTE ISENTO
10792928001009,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO AMAZO",AM,CONTRIBUINTE ISENTO
394460023273,MINISTERIO DA FAZENDA,GO,NÃO CONTRIBUINTE
394460052885,MINISTERIO DA FAZENDA,RS,NÃO CONTRIBUINTE
9563579000256,CENTRO DE PREPARAÇÃO DE OFICIAIS DA RESERVA DE BH,MG,NÃO CONTRIBUINTE
394536001615,MINISTERIO DAS RELACOES EXTERIORES,PA,NÃO CONTRIBUINTE
394460013804,DELEGACIA DA RECEITA FEDERAL DO BRASIL DE CASCAVEL,PR,NÃO CONTRIBUINTE
3659166001770,IBAMA - SUPERINTENDENCIA DO RIO DE JANEIRO/RJ,RJ,NÃO CONTRIBUINTE
10652179000891,INSTITUTO FEDERAL DE EDUCACAO CIENCIAE TECNOLOGIA DO PARANA,PR,NÃO CONTRIBUINTE
17217985002158,UNIVERSIDADE FEDERAL MINAS GERAIS,MG,NÃO CONTRIBUINTE
7290290000102,SUPERINTENDENCIA NACIONAL DE PREVIDENCIA COMPLEMENTAR,DF,CONTRIBUINTE ISENTO
26989350000540,FUNDACAO NACIONAL DE SAUDE - PA,PA,NÃO CONTRIBUINTE
394460007669,MINISTERIO DA ECONOMIA,RR,CONTRIBUINTE ISENTO
10784782000746,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO",MT,NÃO CONTRIBUINTE
10784782001556,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DE MATO",MT,CONTRIBUINTE ISENTO
9593838000291,14. BATALHAO LOGISTICO,PE,NÃO CONTRIBUINTE
4892707002154,DEPARTAMENTO NACIONAL DE INFRAESTRUTURA DE TRANSPORTES - DNI,PE,NÃO CONTRIBUINTE
9540612000222,21 DEPOSITO DE SUPRIMENTO 21 D SUP,SP,NÃO CONTRIBUINTE
394452035233,DECIMO PRIMEIRO GRUPO DE ARTILHARIA DE CAMPANHA,RJ,CONTRIBUINTE ISENTO
394494015834,MINISTERIO DA JUSTICA E SEGURANCA PUBLICA,DF,CONTRIBUINTE ISENTO
10952708000520,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO RIO D",RJ,NÃO CONTRIBUINTE
9572828000270,COMANDO DA 12 BRIGADA DE INFANTARIA LEVE (AEROMOVEL),SP,NÃO CONTRIBUINTE
9536960000226,SEGUNDA BATERIA DE ARTILHARIA ANTIAEREA,RS,CONTRIBUINTE ISENTO
2030715000627,AGÊNCIA NACIONAL DE TELECOMUNICAÇÕES - PA,PA,NÃO CONTRIBUINTE
43711000577,DEPARTAMENTO NACIONAL DE OBRAS CONTRA AS SECAS,CE,NÃO CONTRIBUINTE
10744098001702,INSTITUTO FEDERAL DE EDUCACAO CIENC,CE,NÃO CONTRIBUINTE
10648539000539,"INSTITUTO FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO SUL D",MG,CONTRIBUINTE ICMS
38166000369,BANCO CENTRAL DO BRASIL,MG,NÃO CONTRIBUINTE
9613461000295,8 DEPOSITO DE SUPRIMENTO,PA,NÃO CONTRIBUINTE
24134488000450,CENTRO ACADEMICO VITORIA DE SANTO ANTAO-UFPE,PE,NÃO CONTRIBUINTE
9536960000145,160434/00001 2 BATERIA DE ARTILHARIA ANTIAEREA,RS,CONTRIBUINTE ISENTO
10783898001309,IFPB/CAMPUS DE ESPERANÇA-PB,PB,CONTRIBUINTE ISENTO
10724903000179,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA BAIANO",BA,CONTRIBUINTE ISENTO
10728444000525,INSTITUTO FEDERAL DE EDUC.CIEN.E TECNO.DE SERGIPE,SE,NÃO CONTRIBUINTE
394429005099,HOSPITAL DA FORCA AEREA DO GALEAO,RJ,CONTRIBUINTE ISENTO
394429001930,COMANDO DA AERONAUTICA,RJ,NÃO CONTRIBUINTE
375972009540,INSTITUTO NAC. COLONIZ. E REFORMA AGRARIA,TO,NÃO CONTRIBUINTE
26474056002700,INSTITUTO DO PATR HIST E ART. NACIONAL,DF,NÃO CONTRIBUINTE
10764307000708,INST FED DA BAHIA/CAMPUS SANTO AMARO,BA,NÃO CONTRIBUINTE
10207029000283,COMANDO DO COMANDO MILITAR DA AMAZONIA,AM,CONTRIBUINTE ISENTO
9631153000292,CENTRO DE PREPARACAO DE OFICIAIS DA RESERVA,PE,NÃO CONTRIBUINTE
10735145001670,"INST. FEDERAL DE EDUCACAO, CIENCIA E TECNOLOGIA DO MARANHAO",MA,NÃO CONTRIBUINTE
59311001289,COORD.REG.DE MINAS GERAIS E ESPIRITO SANTO/MG,MG,NÃO CONTRIBUINTE
26474056003278,IPHAN - INSTIT. DO PATRIM. HIST. E ART. NAC. NA PB,PB,CONTRIBUINTE ISENTO
